tts_sent_chef_peel_future.mp3	The Chef's peeling a banana is in the future.
tts_sent_chef_play_past.mp3	The Chef's playing the guitar is in the past.
tts_sent_chef_play_future.mp3	The Chef's playing the guitar is in the future.
tts_sent_chef_push_past.mp3	The Chef's pushing a cart is in the past.
tts_sent_chef_push_future.mp3	The Chef's pushing a cart is in the future.
tts_sent_chef_read_past.mp3	The Chef's reading a book is in the past.
tts_sent_chef_read_future.mp3	The Chef's reading a book is in the future.
tts_sent_chef_ride_past.mp3	The Chef's riding a bicycle is in the past.
tts_sent_chef_ride_future.mp3	The Chef's riding a bicycle is in the future.
tts_sent_chef_shake_past.mp3	The Chef's shaking a bottle is in the past.
tts_sent_chef_shake_future.mp3	The Chef's shaking a bottle is in the future.
tts_sent_chef_smell_past.mp3	The Chef's smelling a flower is in the past.
tts_sent_chef_smell_future.mp3	The Chef's smelling a flower is in the future.
tts_sent_chef_spin_past.mp3	The Chef's spinning a top is in the past.
tts_sent_chef_spin_future.mp3	The Chef's spinning a top is in the future.
tts_sent_chef_stir_past.mp3	The Chef's stirring a pot is in the past.
tts_sent_chef_stir_future.mp3	The Chef's stirring a pot is in the future.
tts_sent_chef_sweep_past.mp3	The Chef's sweeping the floor is in the past.
tts_sent_chef_sweep_future.mp3	The Chef's sweeping the floor is in the future.
tts_sent_chef_wash_past.mp3	The Chef's washing a dish is in the past.
tts_sent_chef_wash_future.mp3	The Chef's washing a dish is in the future.
tts_sent_chef_drag_past.mp3	The Chef's dragging a sack is in the past.
tts_sent_chef_drag_future.mp3	The Chef's dragging a sack is in the future.
tts_sent_wizard_blow_past.mp3	The Wizard's blowing bubbles is in the past.
tts_sent_wizard_blow_future.mp3	The Wizard's blowing bubbles is in the future.
tts_sent_wizard_build_past.mp3	The Wizard's building a tower is in the past.
tts_sent_wizard_build_future.mp3	The Wizard's building a tower is in the future.
tts_sent_wizard_carry_past.mp3	The Wizard's carrying a box is in the past.
tts_sent_wizard_carry_future.mp3	The Wizard's carrying a box is in the future.
tts_sent_wizard_climb_past.mp3	The Wizard's climbing a ladder is in the past.
tts_sent_wizard_climb_future.mp3	The Wizard's climbing a ladder is in the future.
tts_sent_wizard_dig_past.mp3	The Wizard's digging a hole is in the past.
tts_sent_wizard_dig_future.mp3	The Wizard's digging a hole is in the future.
tts_sent_wizard_drink_past.mp3	The Wizard's drinking coffee is in the past.
tts_sent_wizard_drink_future.mp3	The Wizard's drinking coffee is in the future.
tts_sent_wizard_eat_past.mp3	The Wizard's eating an apple is in the past.
tts_sent_wizard_eat_future.mp3	The Wizard's eating an apple is in the future.
tts_sent_wizard_paint_past.mp3	The Wizard's painting a canvas is in the past.
tts_sent_wizard_paint_future.mp3	The Wizard's painting a canvas is in the future.
tts_sent_wizard_peel_past.mp3	The Wizard's peeling a banana is in the past.
tts_sent_wizard_peel_future.mp3	The Wizard's peeling a banana is in the future.
tts_sent_wizard_play_past.mp3	The Wizard's playing the guitar is in the past.
tts_sent_wizard_play_future.mp3	The Wizard's playing the guitar is in the future.
tts_sent_wizard_push_past.mp3	The Wizard's pushing a cart is in the past.
tts_sent_wizard_push_future.mp3	The Wizard's pushing a cart is in the future.
tts_sent_wizard_read_past.mp3	The Wizard's reading a book is in the past.
tts_sent_wizard_read_future.mp3	The Wizard's reading a book is in the future.
tts_sent_wizard_ride_past.mp3	The Wizard's riding a bicycle is in the past.
tts_sent_wizard_ride_future.mp3	The Wizard's riding a bicycle is in the future.
tts_sent_wizard_shake_past.mp3	The Wizard's shaking a bottle is in the past.
tts_sent_wizard_shake_future.mp3	The Wizard's shaking a bottle is in the future.
tts_sent_wizard_smell_past.mp3	The Wizard's smelling a flower is in the past.
tts_sent_wizard_smell_future.mp3	The Wizard's smelling a flower is in the future.
tts_sent_wizard_spin_past.mp3	The Wizard's spinning a top is in the past.
tts_sent_wizard_spin_future.mp3	The Wizard's spinning a top is in the future.
tts_sent_wizard_stir_past.mp3	The Wizard's stirring a pot is in the past.
tts_sent_wizard_stir_future.mp3	The Wizard's stirring a pot is in the future.
tts_sent_wizard_sweep_past.mp3	The Wizard's sweeping the floor is in the past.
tts_sent_wizard_sweep_future.mp3	The Wizard's sweeping the floor is in the future.
tts_sent_wizard_wash_past.mp3	The Wizard's washing a dish is in the past.
tts_sent_wizard_wash_future.mp3	The Wizard's washing a dish is in the future.
tts_sent_wizard_drag_past.mp3	The Wizard's dragging a sack is in the past.
tts_sent_wizard_drag_future.mp3	The Wizard's dragging a sack is in the future.
